stage,validation_level,optimism_correction_method,dataset,model_class,model_family,model_id,strategy_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,anchor_horizon_year,tail_extrapolation_capable_flag,extrapolation_role,horizon_id,horizon_year,interpretation_tier,primary_supported_flag,interpretation_note,observed_case_support_flag,observed_nonevent_support_flag,observed_horizon_information_flag,partial_binary_outcome_support_flag,binary_outcome_support_flag,beyond_last_event_flag,beyond_last_followup_flag,descriptive_projection_flag,horizon_data_status,descriptive_value_status,bin_label,n_subject,mean_predicted_risk,case_count_ipcw,nonevent_count_ipcw,bin_index,case_support_flag,nonevent_support_flag,bin_binary_support_flag,observed_risk_ipcw
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.780347459693,0.851255233877]",5,0.8219858519746355,1.0408496732026145,0,5,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.851255233877,0.854483349184]",6,0.8530858650200893,2.620595487024099,0,6,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.854483349184,0.862147409656]",5,0.8584800171817516,3.1843681917211333,0,7,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.862147409656,0.872961078542]",6,0.8686069218850048,0,0,8,0,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.872961078542,0.88517070254]",5,0.8795201834895865,1.3265326192205278,0,9,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_6,6,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.88517070254,0.936093400036]",5,0.9135345908775727,3.700323806642431,0,10,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"[0.371454092987,0.427585372441]",6,0.3998795966871424,1.662564091728646,0,1,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.427585372441,0.497114433781]",5,0.47023997086670594,1,0,2,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.497114433781,0.612170840058]",6,0.5719774754527325,0,0,3,0,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.612170840058,0.829381703309]",5,0.7885433743295884,1.6009876438868442,0,4,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.829381703309,0.89172795491]",5,0.8663127024452029,1.0408496732026145,0,5,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.89172795491,0.894464605247]",6,0.8932808345004265,2.620595487024099,0,6,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.894464605247,0.90092043609]",5,0.8978359092892232,3.1843681917211333,0,7,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.90092043609,0.909927351903]",6,0.9063083717176317,0,0,8,0,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.909927351903,0.919943826918]",5,0.9153234603460412,1.3265326192205278,0,9,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_7,7,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.919943826918,0.959591754163]",5,0.9423511275554137,3.700323806642431,0,10,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"[0.411795960014,0.471435526544]",6,0.4420494881593904,1.662564091728646,0,1,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.471435526544,0.544150052217]",5,0.516123405670596,1,0,2,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.544150052217,0.66125350452]",6,0.6206491671103576,0,0,3,0,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.66125350452,0.867469763268]",5,0.8304702181539261,1.6009876438868442,0,4,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.867469763268,0.921188193661]",5,0.8995656972377316,1.0408496732026145,0,5,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.921188193661,0.923460858374]",6,0.922478582002814,2.620595487024099,0,6,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.923460858374,0.928787990417]",5,0.926246627865783,3.1843681917211333,0,7,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.928787990417,0.936137037043]",6,0.9331904599432701,0,0,8,0,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.936137037043,0.944186797356]",5,0.9404858377321651,1.3265326192205278,0,9,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_8,8,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.944186797356,0.974449801233]",5,0.9615368478741811,3.700323806642431,0,10,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"[0.449548571081,0.511926514193]",6,0.4812449468805465,1.662564091728646,0,1,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.511926514193,0.586786360849]",5,0.5580141884541687,1,0,2,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.586786360849,0.704124392768]",6,0.6637433892510937,0,0,3,0,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.704124392768,0.897055216299]",5,0.8640526116056614,1.6009876438868442,0,4,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.897055216299,0.942632421626]",5,0.9245205463741533,1.0408496732026145,0,5,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.942632421626,0.944490280114]",6,0.9436879361403233,2.620595487024099,0,6,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.944490280114,0.948817393732]",5,0.9467562558598248,3.1843681917211333,0,7,1,0,0,NA
Stage 5,apparent,none,PNU,non_cure,exponential,PNU__interaction__exponential,exponential,PNU__interaction,interaction,Interaction,site_free,age_sex_interaction,1,1,parametric_tail_extrapolator,year_9,9,projection,FALSE,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,1,0,1,1,0,1,1,1,event_only_partial_support,projection_beyond_last_followup,"(0.948817393732,0.954720127321]",6,0.9523584841308956,0,0,8,0,0,0,NA
